assetPath,observedPolicy,verticalLinePositions,horizontalLinePositions,verticalGaps,horizontalGaps,verticalMedianGap,horizontalMedianGap,relativeScaleError,verdict,finalTriage,semanticFactReview,reviewNote
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q19-solution.svg,EQUAL_UNIT,"[47.23, 86.0, 124.77, 163.54, 202.31, 241.08, 279.85, 318.62, 357.38]","[72.0, 110.77, 149.54, 188.31, 227.08, 265.85, 304.62]","[38.77, 38.77, 38.77, 38.77, 38.77, 38.77, 38.77, 38.76]","[38.77, 38.77, 38.77, 38.77, 38.77, 38.77]",38.77,38.77,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/22_효천고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,"[86.0, 108.91, 131.82, 154.73, 177.64, 200.55, 223.45, 246.36, 269.27, 292.18, 315.09, 338.0]","[72.0, 94.91, 117.82, 140.73, 163.64, 186.55, 209.45, 232.36, 255.27, 278.18, 301.09, 324.0]","[22.91, 22.91, 22.91, 22.91, 22.91, 22.9, 22.91, 22.91, 22.91, 22.91, 22.91]","[22.91, 22.91, 22.91, 22.91, 22.91, 22.9, 22.91, 22.91, 22.91, 22.91, 22.91]",22.91,22.91,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/22_효천고_1학기_기말_고1_기출/q17-solution.svg,SCHEMATIC_ALLOWED,"[78.0, 115.0, 152.0, 171.0, 189.0, 226.0, 263.0, 300.0, 337.0]","[70.0, 107.0, 144.0, 181.0, 208.0, 218.0, 220.0, 255.0]","[37.0, 37.0, 19.0, 18.0, 37.0, 37.0, 37.0, 37.0]","[37.0, 37.0, 37.0, 27.0, 10.0, 2.0, 35.0]",37.0,35.0,0.05405405405405406,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/22_효천고_1학기_기말_고1_기출/q19-solution.svg,SCHEMATIC_ALLOWED,"[70.0, 100.0, 130.0, 160.0, 190.0, 220.0, 250.0, 280.0, 310.0]","[65.0, 95.0, 125.0, 155.0, 165.0, 185.0, 212.0, 215.0, 245.0]","[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]","[30.0, 30.0, 30.0, 10.0, 20.0, 27.0, 3.0, 30.0]",30.0,28.5,0.05,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q06-solution.svg,SCHEMATIC_ALLOWED,"[70.0, 120.0, 170.0, 220.0, 270.0, 320.0]","[103.0, 128.0, 153.0, 178.0, 185.0, 203.0, 228.0, 253.0]","[50.0, 50.0, 50.0, 50.0, 50.0]","[25.0, 25.0, 25.0, 7.0, 18.0, 25.0, 25.0]",50.0,25.0,0.5,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,"[95.0, 120.0, 145.0, 170.0, 195.0, 220.0, 245.0, 270.0, 295.0, 320.0]","[85.0, 110.0, 135.0, 160.0, 185.0, 210.0, 235.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0]",25.0,25.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q15-solution.svg,EQUAL_UNIT,"[62.0, 84.0, 106.0, 128.0, 150.0, 172.0, 194.0, 216.0, 238.0, 260.0, 282.0, 304.0, 326.0, 348.0]","[89.0, 111.0, 133.0, 155.0, 177.0, 199.0, 221.0, 243.0]","[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]","[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",22.0,22.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,"[68.0, 96.8, 125.6, 140.0, 154.4, 183.2, 212.0, 240.8, 269.6, 298.4, 327.2]","[73.0, 101.8, 116.2, 130.6, 145.0, 159.4, 173.8, 188.2, 202.6, 217.0, 223.0, 231.4, 245.8, 260.2, 274.6]","[28.8, 28.8, 14.4, 14.4, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8]","[28.8, 14.4, 14.4, 14.4, 14.4, 14.4, 14.4, 14.4, 14.4, 6.0, 8.4, 14.4, 14.4, 14.4]",28.8,14.4,0.5,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_금당고_1학기_기말_고1_기출/q06-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_금당고_1학기_기말_고1_기출/q09-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_금당고_1학기_기말_고1_기출/q15-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_금당고_1학기_기말_고1_기출/q19-solution.svg,SCHEMATIC_ALLOWED,[180.0],[160.0],[],[],,,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_금당고_1학기_기말_고1_기출/q21-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_금당고_2학기_중간_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,"[76.0, 128.0, 180.0, 232.0, 284.0]","[114.0, 161.0, 166.0, 218.0]","[52.0, 52.0, 52.0, 52.0]","[47.0, 5.0, 52.0]",52.0,47.0,0.09615384615384616,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_매산고_1학기_기말_고1_기출/q06-solution.svg,SCHEMATIC_ALLOWED,[110.0],[150.0],[],[],,,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_매산고_1학기_기말_고1_기출/q12-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 190.7, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 10.7, 5.3, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_매산고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,"[111.2, 136.4, 161.6, 186.8, 212.0, 237.2, 262.4, 287.6, 312.8]","[72.0, 97.2, 122.4, 147.6, 172.8, 198.0, 223.2, 248.4, 273.6, 298.8, 324.0]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]","[25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2, 25.2]",25.2,25.2,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_복성고_1학기_기말_고1_기출/q12-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_복성고_1학기_기말_고1_기출/q13-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_복성고_1학기_기말_고1_기출/q19-solution.svg,EQUAL_UNIT,"[93.89, 129.68, 165.47, 201.26, 208.42, 237.05, 272.84, 294.32, 308.63, 315.79, 344.42]","[100.63, 136.42, 172.21, 208.0, 243.79, 279.58, 315.37]","[35.79, 35.79, 35.79, 7.16, 28.63, 35.79, 21.48, 14.31, 7.16, 28.63]","[35.79, 35.79, 35.79, 35.79, 35.79, 35.79]",28.63,35.79,0.20005588153115397,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_복성고_1학기_기말_고1_기출/q20-solution.svg,EQUAL_UNIT,"[124.0, 164.0, 204.0, 244.0, 284.0, 324.0]","[104.0, 144.0, 184.0, 224.0, 264.0, 304.0, 344.0]","[40.0, 40.0, 40.0, 40.0, 40.0]","[40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",40.0,40.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_복성고_1학기_기말_고1_기출/q22-solution.svg,EQUAL_UNIT,"[30.0, 42.0, 54.0, 66.0, 78.0, 90.0, 102.0, 114.0, 126.0, 138.0, 150.0, 162.0, 174.0, 186.0, 198.0, 210.0, 222.0, 234.0, 246.0, 258.0, 270.0, 282.0, 294.0]","[41.0, 53.0, 65.0, 77.0, 89.0, 101.0, 113.0, 125.0, 137.0, 149.0, 161.0, 173.0, 185.0, 197.0, 209.0, 221.0, 233.0, 245.0]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",12.0,12.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q05-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q06-solution.svg,SCHEMATIC_ALLOWED,[180.0],"[138.5, 150.0]",[],[11.5],,11.5,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q09-solution.svg,EQUAL_UNIT,"[108.91, 131.82, 154.73, 177.64, 200.55, 223.45, 246.36, 269.27, 292.18, 315.09]","[72.0, 94.91, 117.82, 140.73, 163.64, 186.55, 209.45, 232.36, 255.27, 278.18, 301.09, 324.0]","[22.91, 22.91, 22.91, 22.91, 22.9, 22.91, 22.91, 22.91, 22.91]","[22.91, 22.91, 22.91, 22.91, 22.91, 22.9, 22.91, 22.91, 22.91, 22.91, 22.91]",22.91,22.91,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q12-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q15-solution.svg,EQUAL_UNIT,"[77.6, 111.2, 144.8, 178.4, 212.0, 245.6, 279.2, 312.8, 346.4]","[72.0, 105.6, 139.2, 172.8, 206.4, 240.0, 273.6, 307.2]","[33.6, 33.6, 33.6, 33.6, 33.6, 33.6, 33.6, 33.6]","[33.6, 33.6, 33.6, 33.6, 33.6, 33.6, 33.6]",33.6,33.6,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q16-solution.svg,EQUAL_UNIT,"[86.0, 105.38, 124.77, 144.15, 163.54, 182.92, 202.31, 221.69, 241.08, 260.46, 279.85, 299.23, 318.62, 338.0]","[72.0, 91.38, 110.77, 130.15, 149.54, 168.92, 188.31, 207.69, 227.08, 246.46, 265.85, 285.23, 304.62, 324.0]","[19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38]","[19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38, 19.39, 19.38]",19.38,19.38,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_METRIC_SCALE_OBSERVED,NOT_STARTED,
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q18-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_순천여고_2학기_중간_고1_기출/q13-solution.svg,SCHEMATIC_ALLOWED,[180.0],"[160.0, 201.0]",[],[41.0],,41.0,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_순천여고_2학기_중간_고1_기출/q17-solution.svg,SCHEMATIC_ALLOWED,[70.0],"[193.0, 230.0]",[],[37.0],,37.0,,SEMANTIC_SCALE_REVIEW_REQUIRED,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,PASS_EXPLICIT_SCHEMATIC_EXCEPTION,Browser render and source facts show a relational explanatory diagram; exact metric values are printed in the solution panel and are not inferred from pixel distance.
archive/assets/images/23_제일고_1학기_기말_고1_기출/q10-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_제일고_1학기_기말_고1_기출/q11-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
archive/assets/images/23_제일고_1학기_기말_고1_기출/q12-solution.svg,EQUAL_UNIT,"[36.0, 52.0, 68.0, 84.0, 100.0, 116.0, 132.0, 148.0, 164.0, 180.0, 196.0, 212.0, 228.0, 244.0, 260.0, 276.0, 292.0, 308.0, 324.0, 340.0, 356.0]","[33.0, 49.0, 65.0, 81.0, 97.0, 113.0, 129.0, 145.0, 161.0, 177.0, 193.0, 209.0, 225.0, 241.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",16.0,16.0,0.0,PASS_EQUAL_UNIT_DECLARED_AND_OBSERVED,PASS_EQUAL_UNIT_REPAIRED,PASS_METRIC_SCALE_REPAIRED,Equal grid spacing was observed; metadata was normalized to EQUAL_UNIT and the SVG root now has preserveAspectRatio=xMidYMid meet.
