assetPath,assetSha256,byteCount,staticXmlStatus,viewBox,preserveAspectRatio,primitiveCounts,forbiddenNodes,externalRefs,labelCount,observedFactHash
archive/assets/images/21_효천고_2학기_중간_고1_기출/q20-solution.svg,392686ea493bea6af637027685a2d7837776c268d71f810940f0d9bcdeb6f881,1578,STATIC_ROOT_SHAPE_PASS,0 0 720 300,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":0,""polyline"":0,""polygon"":0,""path"":0,""rect"":2,""text"":8,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,8,18ca6e0415987f46274874cefa712e31943b6c2bc0d902bba10be2541e9c4a96
archive/assets/images/22_강남여고_2학기_기말_고1_기출/q05-solution.svg,738eecac57aa65929d08a77931ab50ac33d0a1a5f6f98cd804afaabb5f1778ee,2826,STATIC_ROOT_SHAPE_PASS,0 0 760 430,xMidYMid meet,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":1,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":9,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,9,5a85b6013dbd9053568ffda31129b155d43eb87923d4e67b2dd1db5cb3dc2a94
archive/assets/images/22_강남여고_2학기_기말_고1_기출/q11-solution.svg,1845aa689ddbe86dfda1b462936faa0555c5541696d09f2c05d779847d7a6bed,10382,STATIC_ROOT_SHAPE_PASS,0 0 600 500,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":3,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":5,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,5,07639706d0ef9a91c283ec1f66f2e5d9460de5fe519877b46747c919f1250a9d
archive/assets/images/22_강남여고_2학기_기말_고1_기출/q15-solution.svg,c95e5792ecf430ffd27e672749dc6eb748ee8a865f47ab708d1d2185e1ec36a5,15008,STATIC_ROOT_SHAPE_PASS,0 0 620 520,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":6,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":6,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,6,de1a1dad19861ce8a142d5083827cfd1d52a6fedd77a116cd0711a011e2df115
archive/assets/images/22_강남여고_2학기_기말_고1_기출/q18-solution.svg,377c1e54da9de337d185081925ef37f8f472d11fee838598f2b14d986ba07860,10765,STATIC_ROOT_SHAPE_PASS,0 0 620 500,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":4,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":8,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,8,bce44f1793cd918a0a64c8cbd38b646f3d0955c584ba6bb271b195ebcb7862f3
archive/assets/images/22_강남여고_2학기_기말_고1_기출/q22-solution.svg,5dc385414d2435b60959c47ca4ee32d0e68a50011ede479a031f070b5d7f00b4,10466,STATIC_ROOT_SHAPE_PASS,0 0 620 520,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":3,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":5,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,5,fdccbe272087105a582ec40eff692861e29307b03ca7a0f95aa594224ca5008f
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q05-solution.svg,87cdd3faef8bcd2e00f00c1046fc4f6ab45513e26d1598ef81730151502fa04b,4310,STATIC_ROOT_SHAPE_PASS,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,9,bd73a5ca57e9525cd86eb9cdd75e1d588c4ee7310ef17bb1e277f548d5ea2229
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q06-solution.svg,054ad703d0b36d8c95c81e54dfc7c77614ca056aeea2336ce15b6ec4e35d54a8,5997,STATIC_ROOT_SHAPE_PASS,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":23,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":32,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,32,77cd30914f797adc37f9182c6cbf41544b8843a7c032f486c0b0d5c1fd6500db
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q09-solution.svg,6bb1837b380eabb049997cb08b4f14934699ce828ab76c39e9a9b417fd0eed92,4688,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":25,""polyline"":0,""polygon"":1,""path"":1,""rect"":3,""text"":10,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,10,984192ac2d33846d10831b5eb21c7671fa1808d4e3bc1880fead47c1a49f8436
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q10-solution.svg,740fb8508ec2653d78b63416064dd87c5657d869a3a3ea3362470d92d86b031f,3683,STATIC_ROOT_SHAPE_PASS,0 0 760 430,xMidYMid meet,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":3,""polyline"":0,""polygon"":0,""path"":0,""rect"":7,""text"":12,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,12,36c52b0a1c2ca3b8bba70c2c61f4bb9f370ef5d797c9476a5fe4ccce9c44bdb6
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q13-solution.svg,2a12d3c289dd8ba195e6ada6eea5a87435b72408327ad3b8116574fc9a7d2970,6162,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":43,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":9,""g"":2,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,9,93b6e13626d0c8d64755a6ef4397c26e01ea3bbb4896d79081e3ac73e424d4ec
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q14-solution.svg,a48571d49e6ae9e9a4f49d5641b8a2583a019f895eb631e1d672aefb2942783e,3430,STATIC_ROOT_SHAPE_PASS,0 0 760 380,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":23,""polyline"":0,""polygon"":0,""path"":4,""rect"":3,""text"":14,""g"":2,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,14,22e18a57b02cddb7a36da1ba5a5af34556573ae54866febe21be0c09695b447b
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q16-solution.svg,17d30d5c10522a42b468449d54c644e88a42b7dd8baa6d68b304e275e2e7d5d6,3717,STATIC_ROOT_SHAPE_PASS,0 0 640 300,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":16,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":15,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,15,21971b44dd17283f365e76acd16e6b7bd1783d2fe20bff4e32e85bad5b5c3ad5
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q22-solution.svg,907ea05f70cc1c76f52a929b1ee20a6cdb25cb190e93ce6785547f74da8e62f2,6490,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":38,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":10,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,10,6f05aad09394a31b2e4e4bef1dfe32d99344b4df9341d075e51543be211eb68c
archive/assets/images/22_강남여고_2학기_중간_고1_기출/q23-solution.svg,ec1aae3b55ba32238669e3c1f42ca9a845b6a0990764fce4643fb60e78103c86,4865,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":25,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":10,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,10,568d5784a3dbb959068dceca77326425d2b2b6051c82abadf4fedc4945b8019f
archive/assets/images/22_금당고_1학기_기말_고1_기출/q01-solution.svg,f6e10abf5563ecc36cd26465ab7f915e8834b1757caf71ddfe7cf898271a62b0,4869,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":28,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":10,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,10,14981f7699d6bc4bae4209b2d6cc9258094d59fad940f41bd3101e4bf693c240
archive/assets/images/22_금당고_1학기_기말_고1_기출/q03-solution.svg,3beb7d41487b06a4d729d922010cffbb00425d7909cae5285c2cdde48de09b1e,5429,STATIC_ROOT_SHAPE_PASS,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":1,""path"":1,""rect"":2,""text"":28,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,28,b2e0e8b46254e8d501ef3b84f193e504c591fe591fa2cf661f1cd7be5fa8e665
archive/assets/images/22_금당고_1학기_기말_고1_기출/q04-solution.svg,5d7902e5ea04ea1a09be92425f3d50337736728691992c68c058efbd423fda93,3945,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":16,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":11,""g"":2,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,11,760cb901bdf3ccaea6bfe23dfedad8256014a2069fc43b8b02b586ad6635dd05
archive/assets/images/22_금당고_1학기_기말_고1_기출/q06-solution.svg,73b41b3e3595262029c5f7f29941dd294fa460ea5125dbc1b3dd63d5e550f2f8,3597,STATIC_ROOT_SHAPE_PASS,0 0 640 280,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":14,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,14,d2bfbd4ea8ae68343a746763ab6f94ed28205df5d91355d789574fdb9c86f4e4
archive/assets/images/22_금당고_1학기_기말_고1_기출/q07-solution.svg,d2788a3f63e34d133db1461b53c710e2a848db661333b3e18bb16d82e31ab1fc,4347,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":21,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,9,0c7336e37f1e3f45be2d252b85dd5202da23b648655f557823c2f5a7a717546d
archive/assets/images/22_금당고_1학기_기말_고1_기출/q09-solution.svg,5596ada73bbcc5b88dd5c4d01faa23766552118d3868e246caed4a271e57861b,3674,STATIC_ROOT_SHAPE_PASS,0 0 720 360,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,9,0da6963a666696edd84112aa98229da2cf407af9c381c7f02bd441268cd9ce5b
archive/assets/images/22_금당고_1학기_기말_고1_기출/q11-solution.svg,66e884eb2fa75fea5f248244984cce6ff5fad703fa24e92c7e7647f15ccc436f,7054,STATIC_ROOT_SHAPE_PASS,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":29,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":36,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,36,fedb2d0f9a204ffd86c51bf422216f8b7401244be934d106125219492f4c7233
archive/assets/images/22_금당고_1학기_기말_고1_기출/q12-solution.svg,cacc20278a936d75bb2f80f837aa2c2395a8674291a6786fb13f5806c3ea59b9,3672,STATIC_ROOT_SHAPE_PASS,0 0 640 280,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":20,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,13,a0eaee0b57628eb60badb25b09410355d56135679309e54ddd94a35532a424b3
archive/assets/images/22_금당고_1학기_기말_고1_기출/q13-solution.svg,fa49d289c07161bfca76386d94d08388d7a263d02ef1db3e256eadbaafe17f8e,6616,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":30,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":18,""g"":5,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,18,94d77bfbfa045934143282c78188668ae4be3d1e08b249735c2a1502c8777612
archive/assets/images/22_금당고_1학기_기말_고1_기출/q14-solution.svg,8e895fe989cd41b9c214236ac579ac52b54d737a2db7b303f0b4d4d688ccec3f,4953,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":25,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":11,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,11,46b94a4cfd108f27b56d2cbaf28af0bddb6f136a9c67df2e8150020bd0d72e98
archive/assets/images/22_금당고_1학기_기말_고1_기출/q16-solution.svg,82a79bf67eac8e680a56b1c9c9c1016d4dc48f3d628a25d505f32633d977c953,6408,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":32,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,13,cac46bfa523ea7f714be655ad06644d0f933dcc7208428130be7f6d394e4fa85
archive/assets/images/22_금당고_1학기_기말_고1_기출/q19-solution.svg,cba1099a1785d608a3e090f0196291cc3a4b89aa49b6b2e14d3999bda5746e2f,4730,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":13,""polyline"":0,""polygon"":1,""path"":0,""rect"":3,""text"":13,""g"":4,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,13,5e2f6cff7945b37fa914cb65e3435dacd8ae702a396ff487e2dc01cf37928652
archive/assets/images/22_금당고_1학기_기말_고1_기출/q20-solution.svg,5cf28c6d386daf767934416b9a0493e6fca4ce529c2c0c00ff137f23a69086cf,8947,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":65,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":10,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,10,9fe5fcc1ac696084c556956e6501682ad5ce703885526d5df32e14b7851483c1
archive/assets/images/22_금당고_1학기_기말_고1_기출/q21-solution.svg,5364a60ee1e708a5c046aa36da27164eee0142c4d6b283f5cb6bce791cfebc22,4089,STATIC_ROOT_SHAPE_PASS,0 0 640 340,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,13,55887dcf91d9f555fabe2739be5356c0cad11a3f4ca68cc0b331904ce2767962
archive/assets/images/22_금당고_2학기_기말_고1_기출/q01-solution.svg,987a85b83d3ba7e78c5d0a70fb0115e2fe2b38d3960a70e1e455dab097663c6d,14585,STATIC_ROOT_SHAPE_PASS,0 0 600 500,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":4,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":3,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,3,67f25cf40ac94d613d792966d015919a54ac7391f9a803b2649b5dc7dff5fae8
archive/assets/images/22_금당고_2학기_기말_고1_기출/q08-solution.svg,be3dbdc88088c09ef2b88173ed5988b3551e75ba7f1263c416c54aac47b87c5e,10385,STATIC_ROOT_SHAPE_PASS,0 0 620 500,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":3,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":5,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,5,4bcd72ef44e9f414f0f9167384fa657a44a27d8355e3b7e3e3cfa298888e755d
archive/assets/images/22_금당고_2학기_기말_고1_기출/q09-solution.svg,7bf7be5c6d461cf5c1d18fc865de0ce609973ec9a94f885f31444ef57b376469,14699,STATIC_ROOT_SHAPE_PASS,0 0 620 500,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":4,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":4,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,4,9bd7ebb5a83f90049f0d55a153f12c72d6ba533f58f1f048692ae0069469536f
archive/assets/images/22_금당고_2학기_기말_고1_기출/q13-solution.svg,647779400cbcf1b77135c31d7e48046b56c24afa558fdfcaf7f214f340a18305,3931,STATIC_ROOT_SHAPE_PASS,0 0 760 400,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":14,""polyline"":0,""polygon"":0,""path"":4,""rect"":3,""text"":22,""g"":2,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,22,3d4dfd7b35ca8344ae586afc43ac2b6dbb6e32ed34b840b17ea9d4b05dd5a009
archive/assets/images/22_금당고_2학기_기말_고1_기출/q17-solution.svg,ccd321967a8471a320a4d850cdf1a059522c15f48b90944355c0c5cedb5bab24,14765,STATIC_ROOT_SHAPE_PASS,0 0 620 500,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":4,""polyline"":3,""polygon"":0,""path"":0,""rect"":0,""text"":4,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,4,dfb397d42cea86cf38420cdf22a3d1bc2edf78a3f732d75e305b95f8aa845663
archive/assets/images/22_금당고_2학기_기말_고1_기출/q18-solution.svg,215950ec15fa8805539af3d2d0d3e36a8c2a35fbb394c49fbceca120be628274,3942,STATIC_ROOT_SHAPE_PASS,0 0 760 400,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":17,""polyline"":0,""polygon"":0,""path"":2,""rect"":3,""text"":21,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,21,0e54433edc40b66d56a091165317e861ffdf2b921464c13dbcea749c288e8096
archive/assets/images/22_금당고_2학기_기말_고1_기출/q20-solution.svg,80f08f72c5a1e099b0705baf8a0fa49373e0b766f80aabe32d005a5f921ecc04,4452,STATIC_ROOT_SHAPE_PASS,0 0 760 430,xMidYMid meet,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":2,""polyline"":0,""polygon"":0,""path"":0,""rect"":5,""text"":24,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,24,59ad9362df37227af818f66bc53bd63de8ad0cf5e464c94dda9851e7c43dd228
archive/assets/images/22_금당고_2학기_중간_고1_기출/q11-solution.svg,86ccf0d99e5b9bd96c984a7a3d6b6086260d80cb4aaa5af9096551d70613fdfa,10386,STATIC_ROOT_SHAPE_PASS,0 0 620 500,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":2,""polyline"":2,""polygon"":0,""path"":0,""rect"":0,""text"":5,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,5,e92a8c6cacfcb7a6169a428e108cd77f842563ff083b344385742da05fe7f38f
archive/assets/images/22_금당고_2학기_중간_고1_기출/q13-solution.svg,398b8f2716e62fd37227bade9e72fdfd1b08f08afe89146b6062fd20645e2f96,3778,STATIC_ROOT_SHAPE_PASS,0 0 760 430,xMidYMid meet,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":1,""polyline"":0,""polygon"":0,""path"":0,""rect"":6,""text"":13,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,13,e149e62e492e955e7e20bd9f38b91caf5da2343f2454c5f8fc8dfef754d0b6fd
archive/assets/images/22_금당고_2학기_중간_고1_기출/q16-solution.svg,e426c4a29ce85ec13d8a383d3dc9e545c1e1f726ccb9cb8d2839f6b7219fb783,3305,STATIC_ROOT_SHAPE_PASS,0 0 760 430,xMidYMid meet,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":0,""polyline"":0,""polygon"":0,""path"":0,""rect"":5,""text"":11,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,11,4697160989ba3de3ecfc0d8313dc57ceede63427dbb955a2087c776d36fb4010
archive/assets/images/22_매산고_1학기_기말_고1_기출/q02-solution.svg,193c985e1934477ef23501f1fd9b098ca90f07f456222a4ee1bb2c9a9e781c85,5538,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":31,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":14,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,14,b6372f4a1efa6f09a334db698ac6b1ca514ea7c5de9101df65a2e85b2d242025
archive/assets/images/22_매산고_1학기_기말_고1_기출/q04-solution.svg,38ea6ccca1f2aabaf8d2f5d609152bb07e5a8d0065d65e4192505b364be33abc,6974,STATIC_ROOT_SHAPE_PASS,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":28,""polyline"":0,""polygon"":1,""path"":1,""rect"":2,""text"":37,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,37,6ea7987676044cfffc45913848e2a6774b628232268a4217739a16c85105a507
archive/assets/images/22_매산고_1학기_기말_고1_기출/q05-solution.svg,dc6f6b549887d1b3249540b16aa620a1b5c796c338b4389f83473a810306f45c,3296,STATIC_ROOT_SHAPE_PASS,0 0 640 300,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":16,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,13,79d3f43674026836134f5926f0970683176bb18be91c653fc1650713f93df280
archive/assets/images/22_매산고_1학기_기말_고1_기출/q06-solution.svg,8b42909e9004bc4a590a441bb6aaeef09b6c716117387d81b66f7d218d47391c,4399,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":20,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":9,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,9,bc3192e0984bf9e96f86f34006940a84804833449e25061374ffa959709fd046
archive/assets/images/22_매산고_1학기_기말_고1_기출/q07-solution.svg,b941369f009981252bf54f5714a662bccda9bb696a6a1a1995d9102c4ce8c68d,8772,STATIC_ROOT_SHAPE_PASS,0 0 720 360,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":28,""polyline"":0,""polygon"":0,""path"":5,""rect"":2,""text"":12,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,12,67d43e93cd7864c5e0cdfa814373cd35dae2b6dcbdf15f05df1fa0131f8604b9
archive/assets/images/22_매산고_1학기_기말_고1_기출/q08-solution.svg,3257d0cbe7fbc2298e1ae4fd3158c95f0962abf593a2e56fb9657817c15b8dde,3031,STATIC_ROOT_SHAPE_PASS,0 0 720 360,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":17,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":6,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,6,b11987b9cdbf01a80eb4ae6d6e16d7695091008d5cd04ac35b2a8c66f57a7676
archive/assets/images/22_매산고_1학기_기말_고1_기출/q09-solution.svg,aa1c19379e083ce899b1da00b49a53ea69e7665c223f1f1865b9d5b61cc63a9b,6470,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":37,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":2,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,13,07e65aaf3f7f37dd9bfec55bb22635d383b94cfed1fcc42dd96a8f685be59817
archive/assets/images/22_매산고_1학기_기말_고1_기출/q10-solution.svg,afcd2104a13cb764593da2aae90abb4f90478c89685165ccc2f2512c97e517c7,7922,STATIC_ROOT_SHAPE_PASS,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":33,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":39,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,39,062602b40418ee0bc74bf1d6d69dbbfa069e379a02ccdc4b4221f0705ec7e59d
archive/assets/images/22_매산고_1학기_기말_고1_기출/q12-solution.svg,1a8e5d7901182adcc399db44324f8ca5edabb1f04e38cf6a3ed597042cf047a8,14117,STATIC_ROOT_SHAPE_PASS,0 0 720 360,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":31,""polyline"":0,""polygon"":0,""path"":8,""rect"":2,""text"":11,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,11,eb3931858f5393b3439b4b7cade62052769de8c660f51f9558597151a1a5b856
archive/assets/images/22_매산고_1학기_기말_고1_기출/q13-solution.svg,2c351c68746fcc3743ebd3a15b974bbba32994091cec4afc67386a3687540291,5059,STATIC_ROOT_SHAPE_PASS,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,12,ea479e6912bc5d2de39b143dd5132a29ec2d5751bb578110ae3619081da8dc3d
archive/assets/images/22_매산고_1학기_기말_고1_기출/q14-solution.svg,8b9424964f349cb2fa2f3d71bae09201e5ee5ef04cda61f8162e0d937df8d868,3937,STATIC_ROOT_SHAPE_PASS,0 0 640 300,xMidYMid meet,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":15,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,15,349464899fdff34621f65f388f12761676706874e04870cab70548e4a3d73172
archive/assets/images/22_매산고_1학기_기말_고1_기출/q15-solution.svg,a461af15d063cc13dbd9c0cd949e38dc20f6c0f3f5a71c0bf88dd3d7beaa859d,5565,STATIC_ROOT_SHAPE_PASS,0 0 840 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":15,""g"":4,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",,,15,65c864721fac854471ff5c102d11b998b13c42b3817090f653c4e037ae7f8548
