questionUid,sourceJsPath,examId,id,displayNo,sourceOrdinal,curriculumVersion,standardCourse,standardUnitKey,standardUnit,standardUnitOrder,subUnitKey,subUnit,subUnitConfidence,subUnitClassificationDepth,questionType,layoutTag,wide,tags,contentHash,choicesHash,answerHash,solutionHash,problemImageRef,problemImageHash,solutionImageRef,solutionImageHash,inlineSvgCount,sourceValidityStatus,independentAnswer,answerParity,solutionQualityStatus,curriculumStatus,visualRequirement,visualRequirementCandidate,visualReasonCode,visualMarkers,visualType,problemVisualSufficiency,scalePolicy,existingSvgStatus,svgRepairStatus,factObligationSet,expectedFactHash,observedFactHash,numericParity,semanticParity,styleLintStatus,renderStatus,metadataStatus,metadataReason,finalVerdict,evidenceRef,assetRefs,questionIndexParity,qKey,sourceFileSha256,solutionPresent,answerValue,scopeStatus,sharedAssetUid,dependencyQuestionUids,dependencyClosureStatus
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,25_매산여고_1학기_기말_고1_기출,13,13,13,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|경우의수|순열|조합|여사건|조건해석|계산,ab449f7cb66b8692808c28f0e14eb3f2488bbfff311866ec90a02e154119eea1,84ad60a72a9b9f662c2395209d864f36cedc218c8c29d55d127be2bf288a048e,0bdef091c479702584f065d3a3714f8a76f851b3f0cf10912f345a5dd930b0a8,f8210f4faa8f11fc6e615b7cd8d4b47d11889766c23b686d1d68b2ea059f8da6,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|13,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js_13,0ef04d08e506a216b71e86e5f89b0ae8e8790f8d367682721564ca87ab3415cd,true,⑤,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|17,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,25_매산여고_1학기_기말_고1_기출,17,17,17,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-PERMUTATION,순열,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|나머지정리|경우의수|순열|조합|조건해석|계산,ba12808f2df98e7a936776c621774768b1386b2811568b484470f7d8be619891,cb739f913b3dfa9022c348706da18d77a29556aeb38f0da354e7a6fbc23110fb,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,87829cc61555d3bf396b41eea26ddd2c237c3bb63d4b1f3f46b4cbe27c2bfe66,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|17,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js_17,0ef04d08e506a216b71e86e5f89b0ae8e8790f8d367682721564ca87ab3415cd,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|18,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,25_매산여고_1학기_기말_고1_기출,18,18,18,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|경우의수|순열|조합|여사건|범위|개수세기|조건해석,4bcfe2bdeb73340d000c07086f40c07993232ed2ac51dc102f544f169ae927a8,4b6908b0170ee54c9d1ef5f60f0aeba996229010990e8991aeeda6fd75e1d9dd,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,6cdab18c8ff617d00c3bd97870dc0104cd6d565c823c6373eb8bbd118f5fe163,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,SET_OR_LOGIC_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|18,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js_18,0ef04d08e506a216b71e86e5f89b0ae8e8790f8d367682721564ca87ab3415cd,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|23,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,25_매산여고_1학기_기말_고1_기출,23,23,23,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COUNTING_PRINCIPLE,경우의 수,category_or_cue_inferred,complete_category,단답형,grid,false,서술형|도형,857597d4e49302737d1b05b18056cf9334fe0974b021dde5e724672012756974,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,083a11b972a85dd2c9fb0b3497545a6aa15e9be86c62a13c84f9a67c97e4695f,0696ec0ac8fdba0a7e4387ebb303be7a91dc6cb83f08ad49ea3d009f372c0664,assets/images/25_매산여고_1학기_기말_고1_기출/q23.png,dfd6fd98b9cd0687024eb053d326e9a9594d6564e898f129c5faf19687c1365f,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|23,[object Object],INDEX_RECORD_PRESENT,original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js_23,0ef04d08e506a216b71e86e5f89b0ae8e8790f8d367682721564ca87ab3415cd,true,$184$,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js|25_순천고_1학기_기말_고1_기출|3,archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js,25_순천고_1학기_기말_고1_기출,3,3,3,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|경우의수|조합|조건해석|계산,01ba05ecb1b10aa0040dd9cbd859f788f551a1a83487d62ef32fa5f2b12902be,de77b2e88b679507519982ceea8c25081f7999305d7dc3395d76fef8f1025a63,d41ea6521f53fb3dfa10cf72e2932f4405d9c999fa422cdc840d25d57e90dd34,e262f2ef7e7d6edd288ad95db740cf4844b1b3b1f92f59813f2159d567671893,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js|25_순천고_1학기_기말_고1_기출|3,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js_3,762b264f7d8f272aad64551e30eb458b7497a45683c534fc56bb7b0930020607,true,④,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js|25_순천고_1학기_기말_고1_기출|7,archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js,25_순천고_1학기_기말_고1_기출,7,7,7,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|경우의수|순열|조합|조건해석|계산|개념,baead1e4cc9a9469920c98770869ba1cde63cbafc5b7f1231e9d90d7a602d8d7,33df25322b696566a74a473e6940f30d5f9cef7ece09c5631ef8d9de89413abe,0bdef091c479702584f065d3a3714f8a76f851b3f0cf10912f345a5dd930b0a8,9aa0d15420839f8201a5ceb2c0de6003206046c26a672cb8e6ac23f1161e2f47,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js|25_순천고_1학기_기말_고1_기출|7,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js_7,762b264f7d8f272aad64551e30eb458b7497a45683c534fc56bb7b0930020607,true,⑤,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js|25_순천고_1학기_기말_고1_기출|19,archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js,25_순천고_1학기_기말_고1_기출,19,19,19,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,단답형,grid,false,단답형|경우의수|조합|자연수조건|개수세기|조건해석|계산,2e0e1392b6c8e4d33f6d225e1db5fc9b4c63e7a2785de4804835931d98f9e1bc,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,92107624db62a7c868799908fb67d40434db90673bd2a62320b59d0cc3adbfeb,699cdd6ba0f01c1477f12a0a1379c58ad8c5b15f8a78c45a9adc51e898a7ee71,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js|25_순천고_1학기_기말_고1_기출|19,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천고_1학기_기말_고1_기출c.js_19,762b264f7d8f272aad64551e30eb458b7497a45683c534fc56bb7b0930020607,true,$76$,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|11,archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js,25_순천여고_1학기_기말_고1_기출,11,11,11,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|나머지정리|경우의수|순열|조합|조건해석|계산,2f4be168ee8021a2738de3c7b6224877c01a3c2358fa066d1a0a511ba8754f72,7d6d13a6950198b2cdd479583f0b94ad25fbb710cef481b5d592004f4114416d,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,a82cbbb1e9d73299b176daa5074ee0eec16e5ee1c4068079d3dce7225b2959a5,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|11,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js_11,a5b159a5a27143eb7b10e4349e4e2b5d9d6c32340460b7eaaa9d9199dccc1968,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|12,archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js,25_순천여고_1학기_기말_고1_기출,12,12,12,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|경우의수|순열|조합|자연수조건|계산,3d18404f51a7ccb9e6d5f2f7ca40d275121d8e2a8d3ba6eeaa173428150d89db,cc26c1a307bab7c92444ff784d3feb99a6d19053d70a2cf942deb2815f25b896,0bdef091c479702584f065d3a3714f8a76f851b3f0cf10912f345a5dd930b0a8,eb5659b67584e22b2eaf4a8992097995c05f20abf70bd337b9e44b78d6b6a4cc,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|12,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js_12,a5b159a5a27143eb7b10e4349e4e2b5d9d6c32340460b7eaaa9d9199dccc1968,true,⑤,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js,25_순천여고_1학기_기말_고1_기출,13,13,13,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-PERMUTATION,순열,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|경우의수|순열|조합|여사건|조건해석|응용|계산,b8fa8ae54841d2eed6064ae10e4f72cdecf9c8415877c8a5387582d67528b998,0d914d110babeba3fbdb66513d021301435c55764c1fb9a174d24087d80bbf8f,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,31bdd826566ac2dfb9ec8eb6a8dab17c01d2edb6b923a952188dd0c3677fac09,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|13,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js_13,a5b159a5a27143eb7b10e4349e4e2b5d9d6c32340460b7eaaa9d9199dccc1968,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|14,archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js,25_순천여고_1학기_기말_고1_기출,14,14,14,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,표,e66c011140db64f02c4673534fff4bdb95944739933790c88d1ee7840cc3a5cd,7e8d3abb6b06299a8d88935c87a8074b097b836a8c77f1daa228c14658e9ba30,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,9cb97b85d6ef1caff6f2714db5cc8122244ccfdf95a79b2efa56c3630610ffef,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|14,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js_14,a5b159a5a27143eb7b10e4349e4e2b5d9d6c32340460b7eaaa9d9199dccc1968,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|19,archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js,25_순천여고_1학기_기말_고1_기출,19,19,19,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,서술형,grid,false,서술형,81148c8a63dd0fc6338b5506a8c2d826269fac09f8b5bbdcc8d3db268d666ec2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b9e3d9789f4ae6a36b8facc4a31b8e744978864d9acac9593ab9c09b2de52e83,9b1600b19a323f097962a1e67448fa5fb645af8169692a142d4df17a71e96129,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js|25_순천여고_1학기_기말_고1_기출|19,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_순천여고_1학기_기말_고1_기출c.js_19,a5b159a5a27143eb7b10e4349e4e2b5d9d6c32340460b7eaaa9d9199dccc1968,true,$81$,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|15,archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js,25_제일고_1학기_기말_고1_기출,15,15,15,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,도형,81a2310d02ec01f8015ff174a162a3eea7db0009969e0f6240903bd397a7b5ea,eae236afb5978974ab877914f833d7cebf31e9e35fe95fe86cb05e39ff502c2a,d41ea6521f53fb3dfa10cf72e2932f4405d9c999fa422cdc840d25d57e90dd34,0347df1640fa77bcfb482492eff43f19b2777df852d745a5b97a474cd2a425c9,assets/images/25_제일고_1학기_기말_고1_기출/q15.png,efbb6c67e193b2e8323da2f58286dde68d68e704a88d793b003b0ded88397d02,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|15,[object Object],INDEX_RECORD_PRESENT,original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js_15,a9e6f864415a8d67761f4bd2e49e3518b9fc3dc83ea7d33496353d95e76c78a8,true,④,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|16,archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js,25_제일고_1학기_기말_고1_기출,16,16,16,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|나머지정리|경우의수|순열|조합|여사건|조건해석|계산,e4e2839ad122b945248bb05ed0c70681037eaafcdf092d413a12ab9b6089d0cb,2eb5cbf5f8caad09bd89240a69559c208a1bff6bc7b2729222d239f553762ede,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,d00d1fdcf36bfa48bd953911d468f595a88f7bc1f9294db256f1be92bab0e357,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|16,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js_16,a9e6f864415a8d67761f4bd2e49e3518b9fc3dc83ea7d33496353d95e76c78a8,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|17,archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js,25_제일고_1학기_기말_고1_기출,17,17,17,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COUNTING_PRINCIPLE,경우의 수,category_or_cue_inferred,complete_category,객관식,grid,false,도형,d39248e8c950f52270af7d9796a24a2e8d4e62ffdcfbad577879eba75ad76dfe,bb4439869011e5e0cb85408ce0c03b566e38880ac4d0f9aa9b0536bd829dc588,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,65b15cc8ca543a71a7664950fd0ac7cc8e03fdc1801680c0b21e4bc7868314db,assets/images/25_제일고_1학기_기말_고1_기출/q17.png,64d2fcac25e13c9a8e72ff611548cbd48366a4ba79b8d224811f5d8c0eb4d02b,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|17,[object Object],INDEX_RECORD_PRESENT,original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js_17,a9e6f864415a8d67761f4bd2e49e3518b9fc3dc83ea7d33496353d95e76c78a8,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|18,archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js,25_제일고_1학기_기말_고1_기출,18,18,18,2022,공통수학1,H22-C-08,순열과 조합,8,H22-C-08-COMBINATION,조합,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|분모유리화|나머지정리|경우의수|순열|조합|조건해석|계산,6261c36fb1c0416bba3dafa1fc7e1db10f1d49a71f33e89c7d67def45bed17aa,ee96a199f2dd7416fde2c0e978d07b26e7708c8f8391dc9cdceef3b362ac28a2,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,8c307370adc41a38b8e7c7194ab007b5146147e0dc47913fab53d312b52ff229,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js|25_제일고_1학기_기말_고1_기출|18,,INDEX_RECORD_PRESENT,original/high/h1/1final/25_제일고_1학기_기말_고1_기출c.js_18,a9e6f864415a8d67761f4bd2e49e3518b9fc3dc83ea7d33496353d95e76c78a8,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
